交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
15300070160,一般国道７号,主要地方道新潟安田線,一般県道豊栄太夫浜線,15101,0,2.6,新潟市北区濁川,34016,新潟市北区濁川,33191,67207,1.32,0.92,34.6,51.7,47.25,70
15300070170,一般国道７号,一般県道豊栄太夫浜線,主要地方道新潟中央環状線,15101,0,2.9,新潟市北区木崎,30837,新潟市北区木崎,32590,63427,1.32,0.95,34.9,57.4,50.6,70
15300070180,一般国道７号,主要地方道新潟中央環状線,一般県道新潟東港線,15101,0,1.8,北蒲原郡聖籠町藤寄,30623,北蒲原郡聖籠町藤寄,30630,61253,1.32,0.9,50.3,68.2,54,70
15300070190,一般国道７号,一般県道新潟東港線,新潟市北区・聖籠町境,15101,0,0.1,北蒲原郡聖籠町藤寄,30623,北蒲原郡聖籠町藤寄,30630,61253,1.32,0.9,55.4,69.5,54,70
15300070195,一般国道７号,新潟市北区・聖籠町境,一般県道島見新発田線,15307,0,0.7,北蒲原郡聖籠町藤寄,27917,北蒲原郡聖籠町藤寄,27767,55684,1.3,0.81,57.1,70.6,57.4,70
15300070200,一般国道７号,一般県道島見新発田線,一般県道島見新発田線,15307,0,1.4,北蒲原郡聖籠町藤寄蓮野,26962,北蒲原郡聖籠町藤寄蓮野,27008,53970,1.3,0.74,62.3,61.9,55.75,70
15300070210,一般国道７号,一般県道島見新発田線,主要地方道新潟新発田村上線,15307,0,1.9,北蒲原郡聖籠町蓮野,19869,北蒲原郡聖籠町蓮野,21264,41133,1.3,0.66,76.2,72.1,48,70
15300070220,一般国道７号,主要地方道新潟新発田村上線,日本海東北自動車道,15307,0,1.3,北蒲原郡聖籠町大夫,18230,北蒲原郡聖籠町大夫,17924,36154,1.3,0.61,76.8,71.4,58,70
15300070230,一般国道７号,日本海東北自動車道,聖籠町・新発田市境,15307,0,0.6,北蒲原郡聖籠町三賀,19379,北蒲原郡聖籠町三賀,19610,38989,1.29,0.65,68.3,62.2,20.5,70
15300070240,一般国道７号,聖籠町・新発田市境,主要地方道新発田豊栄線,15206,0,0.3,北蒲原郡聖籠町三賀,19379,北蒲原郡聖籠町三賀,19610,38989,1.29,0.63,33.6,22.7,45.7,70
15300070250,一般国道７号,主要地方道新発田豊栄線,一般県道綱代浜新発田線,15206,0,0.4,新発田市舟入3丁目,12431,新発田市舟入3丁目,11619,24050,1.26,0.4,15.9,19.7,26.2,60
15300070260,一般国道７号,一般県道綱代浜新発田線,,15206,0,0.5,新発田市舟入3丁目,12431,新発田市舟入3丁目,11619,24050,1.26,0.86,16.1,27.5,28.3,60
15300070270,一般国道７号,,一般県道次第浜新発田線,15206,0,1.3,新発田市小舟町1丁目,11736,新発田市小舟町1丁目,11160,22896,1.26,0.59,36.3,26.7,28.3,60
15300070280,一般国道７号,一般県道次第浜新発田線,主要地方道新発田紫雲寺線,15206,0,0.8,新発田市小舟町1丁目,11736,新発田市小舟町1丁目,11160,22896,1.26,1.45,34.4,19.9,19.65,60
15300070290,一般国道７号,主要地方道新発田紫雲寺線,一般国道２９０号,15206,0,1.5,新発田市中田町1丁目,9769,新発田市中田町1丁目,9401,19170,1.26,1.6,23.1,26.8,17.3,60
15300070300,一般国道７号,一般国道２９０号,一般県道八幡新田島潟線,15206,0,0.7,新発田市島潟,9373,新発田市島潟,8548,17921,1.27,1.42,27.9,25.6,12.3,60
15300070310,一般国道７号,一般県道八幡新田島潟線,一般国道２９０号,15206,0,0.9,新発田市島潟,9373,新発田市島潟,8548,17921,1.27,1.37,31.4,27.6,16.5,60
15300070320,一般国道７号,一般国道２９０号,,15206,0,0.9,新発田市島潟,9373,新発田市島潟,8548,17921,1.27,1.25,31.9,34,14.7,60
15300070330,一般国道７号,,主要地方道住吉上館線,15206,0,0.3,新発田市島潟,9373,新発田市島潟,8548,17921,1.27,1.25,31.8,37,14.7,60
15300070340,一般国道７号,主要地方道住吉上館線,一般県道下長橋上館線,15206,0,0.3,新発田市島潟,9373,新発田市島潟,8548,17921,1.27,1.25,30.9,32.5,14.7,60
15300070345,一般国道７号,一般県道下長橋上館線,一般県道紫雲寺菅谷線,15206,0,1.8,新発田市島潟,9373,新発田市島潟,8548,17921,1.27,0.95,41.6,44.6,16.5,60
15300070350,一般国道７号,一般県道紫雲寺菅谷線,一般県道金塚停車場線,15206,0,3.3,新発田市島潟,9373,新発田市島潟,8548,17921,1.27,0.95,44.3,48.7,16.5,60
15300070360,一般国道７号,一般県道金塚停車場線,新発田市・胎内市境,15206,0,1.8,新発田市島潟,9373,新発田市島潟,8548,17921,1.27,1.03,42.2,45.7,19,60
