交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
19400340020,白井甲州線,甲府市・笛吹市境,藤垈石和線,19211,0,1.6,笛吹市境川町三椚６４６,5846,笛吹市境川町三椚６４６,6057,11903,1.3,0.88,38.5,34.4,17.2,50
19400340025,白井甲州線,藤垈石和線,白井甲州線,19211,0,0.6,笛吹市境川町三椚６４６,5846,笛吹市境川町三椚６４６,6057,11903,1.3,0.88,36.6,32.2,17.2,50
19400340030,白井甲州線,白井甲州線,甲府笛吹線,19211,0,1.8,笛吹市八代町永井１３９４－１,2486,笛吹市八代町永井１３９４－１,2267,4753,1.25,0.47,30.9,30.1,11.8,40
19400340040,白井甲州線,甲府笛吹線,笛吹市川三郷線,19211,0,0.6,,2384,,2195,4579,1.25,0.47,23.6,22.7,11.8,40
19400340050,白井甲州線,笛吹市川三郷線,竹居御坂線,19211,0,2.2,,2384,,2195,4579,1.25,0.47,40.2,30.2,11.8,40
19400340060,白井甲州線,竹居御坂線,一般国道１３７号,19211,0,2,笛吹市御坂町尾山２７２－１,3310,笛吹市御坂町尾山２７２－１,3072,6382,1.23,0.58,35.1,36.3,7.9,40
19400340070,白井甲州線,一般国道１３７号,笛吹市道,19211,0,0.3,笛吹市一宮町市之蔵９４８－１,1139,笛吹市一宮町市之蔵９４８－１,1159,2298,1.22,0.29,16.3,19.4,8.2,40
19400340080,白井甲州線,笛吹市道,一般国道１３７号,19211,0,0.1,笛吹市一宮町市之蔵９４８－１,1139,笛吹市一宮町市之蔵９４８－１,1159,2298,1.22,0.29,17.1,12.7,8.2,40
19400340090,白井甲州線,一般国道１３７号,市之蔵山梨線,19211,0,0.5,笛吹市一宮町市之蔵９４８－１,1139,笛吹市一宮町市之蔵９４８－１,1159,2298,1.22,0.29,28.6,33,8.2,40
19400340100,白井甲州線,市之蔵山梨線,笛吹市・甲州市境,19211,0,3.3,,1136,,1180,2316,1.22,0.3,49.7,47,8.2,40
19400340110,白井甲州線,笛吹市・甲州市境,甲州市・笛吹市境,19213,0,0.4,,1136,,1180,2316,1.22,0.3,43.7,41.6,7.3,40
19400340120,白井甲州線,甲州市・笛吹市境,笛吹市・甲州市境,19211,0,0.1,,1136,,1180,2316,1.22,0.42,35.2,30,7,40
19400340130,白井甲州線,笛吹市・甲州市境,一般国道２０号,19213,0,1.2,,1136,,1180,2316,1.22,0.28,31.5,30.6,7.6,40
19400340140,白井甲州線,一般国道２０号,田中勝沼線,19213,0,0.5,,3879,,4057,7936,1.29,0.67,21.1,25.5,8,40
19400340150,白井甲州線,田中勝沼線,休息勝沼線,19213,0,0.8,,3879,,4057,7936,1.29,0.67,30.5,27.3,8,40
19400340160,白井甲州線,休息勝沼線,一般国道４１１号,19213,0,1.7,,3879,,4057,7936,1.29,0.67,38,36.9,8,40
19400340180,白井甲州線,一般国道４１１号,塩山勝沼線,19213,0,2.5,,5510,,5886,11396,1.3,1.21,22.9,24,7.6,40
19400340190,白井甲州線,塩山勝沼線,塩山停車場大菩薩嶺線,19213,0,0.1,,5510,,5886,11396,1.3,1.21,24.7,24.6,7.6,40
19400340200,白井甲州線,塩山停車場大菩薩嶺線,塩山勝沼線,19213,0,0.3,,5510,,5886,11396,1.3,1.21,22.5,18.8,7.6,40
19400340220,白井甲州線,白井甲州線,,19211,0,0.8,,,,,,,,31.8,35.8,14.1,50
