交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
13302460340,一般国道２４６号,千代田区・港区境,外濠環状線,13103,0,0.1,千代田区霞ヶ関3-4,2066,千代田区霞ヶ関3-4,3664,5730,1.47,0.58,13.8,7.5,18.8,50
13302460360,一般国道２４６号,一般国道２４６号,大田調布線,13112,0,0.6,世田谷区玉川1-9,7577,世田谷区玉川1-9,6940,14517,1.33,0.49,13.8,9.2,32,50
13302460370,一般国道２４６号,大田調布線,一般国道２４６号,13112,0,0.3,世田谷区玉川1-9,7577,世田谷区玉川1-9,6940,14517,1.33,0.49,5.1,6.3,32,50
13302540010,一般国道２５４号,一般国道１７号,白山祝田田町線,13105,0,0.6,文京区大塚2丁目1,10954,文京区大塚2丁目1,11439,22393,1.45,0.92,14.8,15.9,27,50
13302540020,一般国道２５４号,白山祝田田町線,小石川西巣鴨線,13105,0,0.2,文京区大塚2丁目1,10954,文京区大塚2丁目1,11439,22393,1.45,0.92,9.2,11.1,27,50
13302540030,一般国道２５４号,小石川西巣鴨線,秋葉原雑司ヶ谷線,13105,0,2.4,文京区大塚2丁目1,10954,文京区大塚2丁目1,11439,22393,1.45,0.92,19.2,18.7,27,50
13302540040,一般国道２５４号,秋葉原雑司ヶ谷線,文京区・豊島区境,13105,0,0.4,文京区大塚2丁目1,10954,文京区大塚2丁目1,11439,22393,1.45,0.92,13.9,16.4,27,50
13302540050,一般国道２５４号,文京区・豊島区境,東京都豊島区道,13116,0,0.9,文京区大塚2丁目1,10954,文京区大塚2丁目1,11439,22393,1.45,1.04,13.5,17.1,25,50
13302540060,一般国道２５４号,東京都豊島区道,芝新宿王子線,13116,0,0.7,文京区大塚2丁目1,10954,文京区大塚2丁目1,11439,22393,1.45,1.04,19.4,11,25,50
13302540070,一般国道２５４号,芝新宿王子線,豊島区・板橋区境,13116,0,1.2,,22495,,18465,40960,1.49,0.87,21,19.8,40,50
13302540080,一般国道２５４号,豊島区・板橋区境,高速５号池袋線,13119,0,0.1,,22495,,18465,40960,1.49,1.3,17.9,11.4,25,60
13302540090,一般国道２５４号,高速５号池袋線,鮫洲大山線,13119,0,1.2,板橋区大山町24-8,18915,板橋区大山町24-8,18298,37213,1.5,0.93,12.6,10.3,25,60
13302540100,一般国道２５４号,鮫洲大山線,鮫洲大山線,13119,0,0.1,板橋区大山町24-8,18915,板橋区大山町24-8,18298,37213,1.5,0.93,13.3,14.1,25,60
13302540110,一般国道２５４号,鮫洲大山線,環状七号線,13119,0,1,板橋区大山町24-8,18915,板橋区大山町24-8,18298,37213,1.5,0.93,12.4,23.4,25,60
13302540120,一般国道２５４号,環状七号線,常盤台赤羽線,13119,0,0.7,板橋区南常盤台2-22,18001,板橋区南常盤台2-22,18750,36751,1.53,0.97,9.7,17.4,25,60
13302540130,一般国道２５４号,常盤台赤羽線,板橋区・練馬区境,13119,0,1.1,板橋区桜川2丁目28-17,20386,板橋区桜川2丁目28-17,20645,41031,1.58,1.07,9.9,16.4,25,60
13302540140,一般国道２５４号,板橋区・練馬区境,環状八号線,13120,0,0.5,板橋区桜川2丁目28-17,20386,板橋区桜川2丁目28-17,20645,41031,1.58,1.58,15.9,15.3,26.65,60
13302540150,一般国道２５４号,環状八号線,一般国道１７号,13120,0,1.1,板橋区桜川2丁目28-17,20386,板橋区桜川2丁目28-17,20645,41031,1.58,1.58,18.9,14.8,26.65,60
13302540160,一般国道２５４号,一般国道１７号,北町豊玉線,13120,0,0.7,練馬区北町3丁目18-1,13552,練馬区北町3丁目18-1,13993,27545,1.52,1.09,11.6,18.7,26.65,60
13302540170,一般国道２５４号,北町豊玉線,練馬区・板橋区境,13120,0,0.3,練馬区北町3丁目18-1,13552,練馬区北町3丁目18-1,13993,27545,1.52,1.09,19.7,26.9,26.65,60
13302540180,一般国道２５４号,練馬区・板橋区境,長後赤塚線,13119,0,0.7,練馬区北町3丁目18-1,13552,練馬区北町3丁目18-1,13993,27545,1.52,0.76,22.4,16.6,25,60
13302540190,一般国道２５４号,長後赤塚線,一般国道２５４号,13119,0,1.2,,16240,,28480,44720,1.54,1.01,16.5,15.8,25,60
13302540200,一般国道２５４号,一般国道２５４号,一般国道２５４号,13120,0,0.1,,16240,,28480,44720,1.54,1.07,14.8,23.5,24,60
13302540220,一般国道２５４号,一般国道２５４号,新座和光線,13120,0,0.1,板橋区成増２丁目３５?４,3128,板橋区成増２丁目３５?４,3824,6952,1.52,0.24,6.2,11.9,24,60
