交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
12300140030,一般国道１４号,一般国道２９８号,市川浦安線,12203,0,0.8,市川市市川2丁目16,14673,市川市市川2丁目16,14615,29288,1.46,1.21,16.7,14.1,24,50
12300140040,一般国道１４号,市川浦安線,市川柏線,12203,0,0.1,市川市市川2丁目16,14673,市川市市川2丁目16,14615,29288,1.46,1.21,12.2,8.9,24,50
12300140050,一般国道１４号,市川柏線,市川印西線,12203,0,1.4,,4454,,4681,9135,1.3,0.4,11.1,18.5,24,50
12300140060,一般国道１４号,市川印西線,市川市・船橋市境,12203,0,0.3,,4454,,4681,9135,1.3,0.4,17.3,13.6,24,50
12300140070,一般国道１４号,市川市・船橋市境,下総中山停車場線,12204,0,0.1,,4454,,4681,9135,1.3,0.93,11.7,10.5,15.3,40
12300140080,一般国道１４号,下総中山停車場線,松戸原木線,12204,0,1.1,,4454,,4681,9135,1.3,0.93,18.2,11.6,15.3,40
12300140090,一般国道１４号,松戸原木線,船橋行徳線,12204,0,0.7,船橋市海神6丁目30,6125,船橋市海神6丁目30,5292,11417,1.32,1.14,7.9,11.5,16,40
12300140100,一般国道１４号,船橋行徳線,一般国道１４号（京葉道路）,12204,0,1.7,船橋市海神6丁目30,6125,船橋市海神6丁目30,5292,11417,1.32,1.14,12.2,11.9,16,40
12300140110,一般国道１４号,一般国道１４号（京葉道路）,船橋停車場線,12204,0,0.8,,6282,,6473,12755,1.32,1.33,15,9.4,16,40
12300140120,一般国道１４号,船橋停車場線,一般国道１４号（京葉道路）,12204,0,1.5,,6282,,6473,12755,1.32,1.33,8.2,14.7,16,40
12300140130,一般国道１４号,一般国道１４号（京葉道路）,船橋市・習志野市境,12204,0,0.4,,6282,,6473,12755,1.32,1.33,17.2,25.8,16,40
12300140140,一般国道１４号,船橋市・習志野市境,津田沼停車場線,12216,0,1.9,習志野市谷津4-6,8318,習志野市谷津4-6,7849,16167,1.33,0.9,20,18.5,12.5,50
