交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
44606440010,藤原杵築線,一般国道１０号,日出町・杵築市境,44341,0,1.2,杵築市大字本庄,4110,杵築市大字本庄,4220,8330,1.23,0.71,28.1,47.2,9,60
44606440020,藤原杵築線,日出町・杵築市境,八坂真那井線,44210,0,1.2,杵築市大字本庄,4110,杵築市大字本庄,4220,8330,1.23,0.77,35.8,37.3,10.7,50
44606440030,藤原杵築線,八坂真那井線,大田杵築線,44210,0,1.8,杵築市大字本庄,4110,杵築市大字本庄,4220,8330,1.23,0.77,36.5,33.1,10.7,50
44606450010,亀川別府線,一般国道１０号,鉄輪亀川線,44202,0,0.9,別府市亀川四の湯町,2212,別府市亀川四の湯町,2677,4889,1.22,1.54,14.4,16.8,6.1,20
44606450020,亀川別府線,鉄輪亀川線,一般国道５００号,44202,0,2.6,別府市亀川四の湯町,2212,別府市亀川四の湯町,2677,4889,1.22,1.54,18.6,19.7,6.1,20
44606450050,亀川別府線,一般国道５００号,別府庄内線,44202,0,3.3,,,,,,,,18.5,18.5,7,40
44606460010,津民中摩線,豊前耶馬溪線,,44203,0,2.6,,175,,156,331,1.84,0.09,29.3,30,6,60
44606460030,津民中摩線,,一般国道２１２号,44203,0,5.6,中津市山国町中摩,195,中津市山国町中摩,195,390,1.84,0.16,38.3,39.4,9.5,60
44606470010,栃野西大山線,天瀬阿蘇線,栃野西大山線,44204,0,0.9,,924,,1089,2013,1.19,0.32,40.6,46.6,7,40
44606470020,栃野西大山線,栃野西大山線,栃野西大山線,44204,0,0.1,,924,,1089,2013,1.19,0.32,48.5,49.8,7,40
44606470024,栃野西大山線,栃野西大山線,栃野西大山線,44204,0,1.1,日田市大山町西大山,976,日田市大山町西大山,1031,2007,1.18,0.44,47.8,48.8,7.7,40
44606470027,栃野西大山線,栃野西大山線,栃野西大山線,44204,0,0.8,日田市大山町西大山,976,日田市大山町西大山,1031,2007,1.18,0.44,58.4,55.1,7.7,40
44606470030,栃野西大山線,栃野西大山線,一般国道２１２号,44204,0,1.6,日田市大山町西大山,976,日田市大山町西大山,1031,2007,1.18,0.44,41.7,43,7.7,40
44606470050,栃野西大山線,栃野西大山線,栃野西大山線,44204,0,0.1,,924,,1089,2013,1.19,0.3,49.9,49.2,8,40
44606470070,栃野西大山線,栃野西大山線,栃野西大山線,44204,0,1.1,,,,,,,,,,8,40
44606480010,津久見インター線,一般国道２１７号,東九州自動車道,44207,1,0.4,津久見市大字上青江,1386,津久見市大字上青江,1437,2823,1.21,0.34,17.4,29.7,16,40
44606490010,下原古城線,大分空港線,,44214,0,0.8,国東市安岐町下原,264,国東市安岐町下原,297,561,1.21,0.17,52.4,55.4,9.8,30
44606500010,下成仏立野線,赤根富来浦線,豊後高田国東線,44214,0,5.9,国東市国東町見地,223,国東市国東町見地,230,453,1.21,0.05,58.8,58.8,12.1,30
44606510010,富清掛樋線,両子山武蔵線,豊後高田安岐線,44214,0,6.3,国東市安岐町糸永,347,国東市安岐町糸永,400,747,1.14,0.1,62.3,59.7,10.2,60
44606520010,赤根富来浦線,山香国見線,文珠山浜線,44214,0,1.8,国東市国東町成仏,151,国東市国東町成仏,169,320,1.84,0.03,42.9,42.9,14.8,60
44606520020,赤根富来浦線,文珠山浜線,成仏杵築線,44214,0,0.8,国東市国東町成仏,151,国東市国東町成仏,169,320,1.84,0.03,36.8,36.8,14.8,60
44606520030,赤根富来浦線,成仏杵築線,下成仏立野線,44214,0,4.6,国東市国東町成仏,151,国東市国東町成仏,169,320,1.84,0.03,40.4,42.5,14.8,60
