交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
25400020410,大津能登川長浜線,福堂今線,今簗瀬線,25213,0,0.8,東近江市今町,7727,東近江市今町,7388,15115,1.29,1.24,21.3,17.4,12.9,40
25400020420,大津能登川長浜線,今簗瀬線,東近江市・彦根市境,25213,0,0.1,東近江市今町,7727,東近江市今町,7388,15115,1.29,1.24,20.7,29.4,12.9,40
25400020430,大津能登川長浜線,東近江市・彦根市境,湖東彦根線,25202,0,0.4,彦根市城町,3906,彦根市城町,3412,7318,1.28,0.59,23.1,32.6,12.7,50
25400020440,大津能登川長浜線,湖東彦根線,新海上稲葉線,25202,0,0.2,彦根市城町,3906,彦根市城町,3412,7318,1.28,0.59,21.1,18.2,12.7,50
25400020450,大津能登川長浜線,新海上稲葉線,愛知川彦根線,25202,0,0.7,彦根市城町,3906,彦根市城町,3412,7318,1.28,0.59,16.3,23.3,12.7,50
25400020460,大津能登川長浜線,愛知川彦根線,賀田山安食西線,25202,0,3.1,彦根市日夏町,3674,彦根市日夏町,3655,7329,1.27,0.6,36.7,27.9,9.9,50
25400020470,大津能登川長浜線,賀田山安食西線,三津屋野口線,25202,0,1.3,彦根市日夏町,3674,彦根市日夏町,3655,7329,1.27,0.6,38.5,39.7,9.9,50
25400020480,大津能登川長浜線,三津屋野口線,三津屋野口線,25202,0,0.2,彦根市日夏町,3674,彦根市日夏町,3655,7329,1.27,0.6,17.3,14.7,9.9,50
25400020484,大津能登川長浜線,三津屋野口線,（旧）大津能登川長浜線,25202,0,1.5,彦根市日夏町,3674,彦根市日夏町,3655,7329,1.27,0.6,36.1,38.2,9.9,50
25400020680,大津能登川長浜線,（旧）大津能登川長浜線,（旧）大津能登川長浜線,25202,0,0.3,,,,,,,,27.6,36.2,15.8,40
25400020490,大津能登川長浜線,（旧）大津能登川長浜線,八坂高宮線,25202,0,0.4,,4447,,4105,8552,1.27,0.96,37.2,34.8,9.9,50
25400020500,大津能登川長浜線,八坂高宮線,八坂高宮線,25202,0,0.6,,4447,,4105,8552,1.27,0.96,33.2,33.3,9.9,50
25400020510,大津能登川長浜線,八坂高宮線,彦根環状線,25202,0,0.6,,4447,,4105,8552,1.27,0.96,20.7,15.3,9.9,50
25400020520,大津能登川長浜線,彦根環状線,彦根環状線,25202,0,0.5,彦根市平田町,7809,彦根市平田町,8447,16256,1.31,0.95,16.7,16.9,18.05,40
25400020530,大津能登川長浜線,彦根環状線,（元）彦根近江八幡線,25202,0,2.6,彦根市平田町,7809,彦根市平田町,8447,16256,1.31,1.03,18.3,17.7,24.6,40
25400020535,大津能登川長浜線,（元）彦根近江八幡線,彦根近江八幡線,25202,0,1.1,,8773,,8757,17530,1.32,1.01,24.3,30.6,16.05,50
25400020540,大津能登川長浜線,彦根近江八幡線,彦根近江八幡線,25202,0,0.3,,8773,,8757,17530,1.32,1.2,19.4,14.1,16.05,50
25400020550,大津能登川長浜線,彦根近江八幡線,彦根港彦根停車場線,25202,0,1,,8773,,8757,17530,1.32,1.07,22.3,18.9,16.05,50
