交通調査基本区間番号,路線名,起点側／路線名等,終点側／路線名等,市区町村コード,自動車専用道路の別,区間延長（ｋｍ）,上り／交通量観測地点地名,上り／２４時間自動車類交通量／合計（台）,下り／交通量観測地点地名,下り／２４時間自動車類交通量／合計（台）,２４時間自動車類交通量（上下合計）／合計（台）,昼夜率,混雑度,朝夕（混雑時）／上り／旅行速度／合計（ｋｍ／ｈ）,朝夕（混雑時）／下り／旅行速度／合計（ｋｍ／ｈ）,幅員構成／道路部幅員（ｍ）,指定最高速度（ｋｍ／ｈ）
4400260040,気仙沼唐桑線,気仙沼港線,気仙沼陸前高田線,4205,0,1.3,気仙沼市魚町三丁目2-28,5937,気仙沼市魚町三丁目2-28,6174,12111,1.24,1.24,25.6,25.7,11.9,40
4400260050,気仙沼唐桑線,気仙沼陸前高田線,気仙沼唐桑線,4205,0,0.6,気仙沼市東八幡前395-2,527,気仙沼市東八幡前395-2,441,968,1.17,0.12,21.1,26.4,11,40
4400260054,気仙沼唐桑線,気仙沼唐桑線,気仙沼唐桑線,4205,0,4.7,気仙沼市東八幡前395-2,527,気仙沼市東八幡前395-2,441,968,1.17,0.12,33.7,33.8,10,40
4400260100,気仙沼唐桑線,気仙沼唐桑線,気仙沼唐桑線,4205,0,1.6,気仙沼市東八幡前395-2,527,気仙沼市東八幡前395-2,441,968,1.17,0.12,55.1,53.3,10,40
4400260060,気仙沼唐桑線,気仙沼唐桑線,馬場只越線,4205,0,1.6,気仙沼市東八幡前395-2,527,気仙沼市東八幡前395-2,441,968,1.17,0.12,42.4,38.1,10,40
4400260070,気仙沼唐桑線,馬場只越線,,4205,0,6.3,気仙沼市唐桑町小鯖3-3,2180,気仙沼市唐桑町小鯖3-3,1623,3803,1.21,0.61,40.7,39.4,10,40
4400260120,気仙沼唐桑線,気仙沼唐桑線,一般国道４５号（三陸自動車道）,4205,0,0.1,,,,,,,,31.2,19.5,15,40
4400260057,気仙沼唐桑線,気仙沼唐桑線,気仙沼唐桑線,4205,0,2.2,,462,,417,879,1.17,0.42,34.5,35.1,6,40
4400270010,奥松島松島公園線,高城停車場線,松島町・東松島市境,4401,0,6.1,宮城郡松島町手樽字早川東,2652,宮城郡松島町手樽字早川東,2614,5266,1.22,0.75,40.2,43.4,9,50
4400270020,奥松島松島公園線,松島町・東松島市境,鹿島台鳴瀬線,4214,0,4.6,東松島市野蒜北余景56-36,2205,東松島市野蒜北余景56-36,2687,4892,1.22,0.41,46.1,43.4,10,50
4400270030,奥松島松島公園線,鹿島台鳴瀬線,,4214,0,9.3,東松島市宮戸椿,1015,東松島市宮戸椿,883,1898,1.2,0.22,33,33,11.5,40
4400270050,奥松島松島公園線,,,4214,0,0.1,,,,,,,,16,16,4.8,40
4400280010,丸森柴田線,一般国道１１３号,丸森町・角田市境,4341,0,5.1,,948,,878,1826,1.2,0.23,48.2,42.1,8.5,40
4400280020,丸森柴田線,丸森町・角田市境,角田山元線,4208,0,0.9,,948,,878,1826,1.2,0.23,40.5,38.6,8,40
